Sample,genome,Read Count,Mean,covered_fraction,Length
500m150m,A4500m50m.231,184,0.0035294383,0.0019506551,1785554
500m150m,A4000m50m.20,894,0.02332566,0.006227261,1830821
500m150m,A4500m150m.163,15176,0.5690954,0.30102938,2917124
500m150m,A4500m2000m.113,35374,2.390953,0.46603546,1509986
500m150m,A4000m3000m.77,231222,19.398718,0.5927924,1264554
500m150m,A4000m2000m.135,3326,0.1326413,0.077438585,2261108
500m150m,A500m50m.118,300141,12.841023,0.9956711,2917346
500m150m,R3000m150m.182,119994,4.441737,0.9278987,3254034
500m150m,A4500m150m.203,22499,1.4259368,0.6162532,1853889
500m150m,A500m150m.186,96196,9.365956,0.9992651,1299494
500m150m,R4000m50m.47,378,0.013615553,0.006420758,1253746
500m150m,A3000m1000m.223,803,0.008128442,0.003579947,4381350
500m150m,A3000m50m.248,8887,0.31373242,0.040119626,1572896
500m150m,A3000m2000m.140,48968,1.9465297,0.5842602,2886606
500m150m,R3000m3000m.67,16698,0.5453689,0.16752474,2866514
500m150m,A4500m3000m.81,697,0.014014746,0.0060051507,3289343
500m150m,R4500m150m.139,354037,17.672508,0.9947109,2467736
500m150m,A4500m150m.187,47239,1.6888582,0.6736056,3407899
500m150m,A4500m500m.258,5267,0.06336864,0.027045473,5262618
500m150m,R3500m1000m.82,5178,0.5042741,0.18284048,1210547
500m150m,A3000m3000m.164,77992,2.49631,0.51392263,3541615
500m150m,A4000m3000m.98,1031,0.03973101,0.017169522,2406823
500m150m,A500m150m.156,473070,36.695026,0.99985653,1624035
500m150m,A3000m1000m.92,19245,1.1364694,0.24837652,1684338
500m150m,A4500m50m.84,4847,0.24776468,0.15739243,2332787
500m150m,R4500m50m.100,454,0.0117141865,0.0042246245,1778383
500m150m,A4000m150m.246,538811,22.595318,0.99449253,2965986
500m150m,A3000m3000m.117,16893,0.4156521,0.20663385,4585662
500m150m,A3500m2000m.123,47038,1.3986598,0.2910578,2734584
500m150m,A3000m1000m.105,135621,8.337787,0.7303922,1991671
500m150m,A3000m3000m.259,3643,0.09538167,0.03999272,3060782
500m150m,A4000m1000m.57,2625,0.12673078,0.070200734,1729868
500m150m,A3500m50m.207,1755,0.13249232,0.039335832,795941
500m150m,A4500m4000m.73,2099,0.023018887,0.0064135925,4880728
500m150m,A3000m3000m.243,12960,1.1981916,0.29514167,911464
500m150m,A3000m2000m.234,14793,0.4264248,0.09514143,3278929
500m150m,A3500m50m.117,13030,0.36377567,0.021758894,1791957
500m150m,R3000m3000m.111,1143,0.05221991,0.0061578923,1801428
500m150m,A3000m50m.228,1195,0.04753013,0.019854367,1582473
500m150m,A3000m3000m.61,1529,0.08778212,0.046216164,1289895
500m150m,A3000m150m.27,53090,5.620241,0.95090103,1186664
500m150m,A4500m150m.353,22705,1.4176606,0.5513379,1956809
500m150m,A3000m150m.148,55159,4.5265093,0.92880505,1488280
500m150m,A3500m50m.261,5027,0.17296231,0.067276455,1790240
500m150m,R500m50m.143,134754,4.0824537,0.9387038,4071344
500m150m,A4500m4000m.292,1657,0.028053742,0.011842095,3876510
500m150m,A4500m4000m.310,126,0.0045666937,0.0016608695,1009110
500m150m,A3000m3000m.156,3840,0.047521874,0.026770582,6871610
500m150m,A3000m150m.236,37581,0.8708017,0.45115963,5167455
500m150m,A4500m4000m.323,2237,0.030921958,0.014927061,5350350
500m150m,A3500m50m.145,708,0.025013562,0.011701138,1991943
500m150m,A3000m3000m.240,998,0.018568449,0.0067794155,3519625
500m150m,A4000m50m.124,4951,0.32820582,0.09886016,965222
500m150m,A4500m50m.220,113517,2.7897143,0.020174187,1584847
500m150m,A500m50m.105,38364,0.8540417,0.43892565,5169659
500m150m,A4500m150m.162,57730,3.0202174,0.7161277,2031378
500m150m,A4500m4000m.33,24264,1.0795205,0.22424382,2087625
500m150m,R4500m4000m.318,2246,0.10198574,0.03403749,1210812
500m150m,A4500m150m.111,17980,0.9039977,0.44281873,2257558
500m150m,A3500m150m.56,193338,6.4760094,0.77259386,3335855
500m150m,A3000m3000m.139,4191,0.08724825,0.030172842,3970690
500m150m,A3500m50m.311,4367,0.113281466,0.037225384,1934379
500m150m,A4500m500m.166,31583,0.9140243,0.4407674,4248320
500m150m,A500m50m.63,10987,0.5871088,0.3000069,1895603
500m150m,A4500m4000m.117,1327,0.021139836,0.011636232,4515723
500m150m,A3500m150m.311,3283696,130.99103,0.9804433,3235002
500m150m,A4500m150m.76,37320,2.1243224,0.7446681,2198672
500m150m,A3500m150m.353,44768,3.8980942,0.899897,1433293
500m150m,A500m500m.4,568980,39.327152,0.99270314,1843254
500m150m,A4500m4000m.124,3207,0.11806837,0.02565322,2737512
500m150m,R3000m150m.285,97533,7.0871787,0.970056,1716738
500m150m,A3000m3000m.152,1663,0.13774413,0.085845776,1229845
500m150m,A4500m2000m.242,284116,39.475796,0.88144386,913044
500m150m,A4000m150m.161,57450,0.7973186,0.41870958,8708509
500m150m,A3000m3000m.255,634,0.0072714235,0.0034529353,4783177
500m150m,A4000m150m.121,100597,7.165945,0.95586264,1771471
500m150m,A4500m150m.220,53938,1.6088113,0.66473126,4008080
500m150m,A3000m3000m.278,2529,0.09562238,0.042783443,1979691
500m150m,A4500m50m.141,1001,0.047790766,0.033516698,2279789
500m150m,A3500m50m.245,887,0.05009254,0.029185314,1415712
500m150m,A3500m3000m.146,2869,0.18772244,0.09903949,1222058
500m150m,R3000m150m.211,150797,9.565397,0.9915715,1973414
500m150m,A3000m3000m.121,588,0.015292805,0.00928841,2269495
500m150m,A3000m1000m.70,30735,1.0434743,0.19834736,2805699
500m150m,A3500m3000m.132,223103,19.533844,0.8634068,1362681
500m150m,R3500m1000m.200,107785,11.934508,0.92721033,1114444
500m150m,A3000m150m.239,15960,1.9214624,0.7007089,1033352
500m150m,R4000m3000m.35,17567,0.55543894,0.056774743,2286404
500m150m,A3000m500m.305,84093,8.26838,0.8840411,1258075
500m150m,A3000m150m.118,56118,1.3960725,0.58515495,4884520
500m150m,A4500m2000m.322,2454,0.12035206,0.035259496,1473759
500m150m,A3500m150m.176,97731,6.013432,0.9483001,1881803
500m150m,A4500m150m.44,44417,1.7219329,0.6537341,2872405
500m150m,R500m150m.28,169553,12.067945,0.9992355,1776300
500m150m,R3500m1000m.12,21668,2.2225275,0.72878516,1113490
500m150m,A4500m4000m.126,19458,1.0972531,0.3103468,1565642
500m150m,A500m50m.264,37932,2.3246279,0.76309896,1980312
500m150m,A4500m500m.45,97986,3.4004002,0.8782844,3503117
500m150m,A3500m1000m.209,120561,16.22597,0.91419005,918903
500m150m,A4500m150m.216,22694,1.364981,0.3396019,1512677
500m150m,A500m50m.65,87694,2.9280758,0.78866976,3620126
500m150m,A500m50m.189,8529,1.0061353,0.36786604,850508
500m150m,A500m50m.285,15970,0.5144611,0.19290486,3413859
500m150m,A3500m150m.324,62075,5.237628,0.9613312,1468186
500m150m,A3500m50m.146,10169,0.28033945,0.058326203,2134238
500m150m,A4500m4000m.101,792,0.020775294,0.0072278813,1719591
500m150m,A3000m50m.2,3911,0.14619407,0.064478956,1883219
500m150m,A4500m500m.280,146360,2.4731376,0.7869865,7141674
500m150m,A4500m3000m.196,16695,0.46271876,0.2093028,3934754
500m150m,A3500m500m.103,261038,27.461752,0.9890024,1191987
500m150m,A3000m2000m.272,29943,1.3950359,0.303218,2162665
500m150m,A4500m150m.79,10666,0.61490715,0.056510516,1476504
500m150m,R3000m3000m.22,426,0.0059201336,0.0026368292,3044945
500m150m,A4000m3000m.30,7848,0.19634445,0.09784271,3748496
500m150m,A3500m150m.72,421670,35.04992,0.99798566,1510159
500m150m,A3000m3000m.205,1441,0.044750392,0.021940717,2091454
500m150m,A3500m50m.156,820,0.0237394,0.007686637,1607465
500m150m,A4500m150m.309,1464,0.0689078,0.03609715,2064983
500m150m,A3000m1000m.31,41813,2.6932223,0.42666695,1748734
500m150m,A4500m150m.299,29168,2.099774,0.7539431,1717196
500m150m,A4000m1000m.204,36306,3.4536219,0.6280291,1194174
500m150m,A3000m150m.72,310206,7.076332,0.9853308,5395180
500m150m,A4000m3000m.159,163,0.008843255,0.0053890897,1540891
500m150m,A4500m3000m.251,327,0.017203173,0.009101932,1652726
500m150m,A3500m3000m.33,10787,0.9637847,0.41474202,1331201
500m150m,A3000m150m.163,88948,1.7840604,0.6973444,5754888
500m150m,A4500m50m.73,1730,0.059556138,0.011054357,1283295
500m150m,A4500m150m.168,4474,0.28399888,0.16326445,1686840
500m150m,A500m50m.133,100637,3.8709347,0.91782236,3243572
500m150m,A3500m150m.79,93848,5.229509,0.80409366,1878265
500m150m,A4500m500m.254,16183,0.64219487,0.16337568,2372991
500m150m,R4500m2000m.222,1245,0.02177222,0.012457726,3931777
500m150m,A4500m3000m.209,77965,2.322097,0.32511562,854779
500m150m,A4000m150m.226,7338,0.3169801,0.13660899,2304614
500m150m,A3500m2000m.16,14766,0.97280115,0.44725072,1720346
500m150m,A3000m50m.29,1497,0.030698307,0.011533174,2626597
500m150m,A4500m150m.293,28048,0.8354548,0.40561444,3968192
500m150m,A4500m500m.120,20735,1.5378329,0.3651437,1559178
500m150m,A4500m50m.155,3537,0.03416852,0.009836393,4079544
500m150m,R4500m3000m.230,866,0.036990296,0.007030163,1860981
500m150m,A3500m1000m.172,82382,4.723167,0.78906626,2128635
500m150m,A500m150m.53,96423,10.111133,0.9989691,1219267
500m150m,A500m50m.155,5012,0.252075,0.079290986,1201612
500m150m,A3000m50m.65,5055,0.07923738,0.010878409,3888620
500m150m,A4000m1000m.176,9717,1.146982,0.3889904,926609
500m150m,A3000m50m.199,38270,1.9403247,0.5741085,1976987
500m150m,A3000m1000m.17,7661,0.27443793,0.09431468,2923776
500m150m,A3000m150m.213,181914,47.498905,0.99834347,484147
500m150m,A3000m500m.161,1579,0.027516,0.0041851574,3250535
500m150m,A4000m1000m.215,17267,0.8756257,0.27620563,1846425
500m150m,A3000m150m.83,132584,4.1378613,0.8687254,3835846
500m150m,A4000m150m.85,8532,0.64824957,0.28355888,1409947
500m150m,A3000m2000m.29,355143,50.219433,0.9641008,780630
500m150m,A3000m1000m.218,15412,0.88429284,0.4268428,2020786
500m150m,A4500m500m.115,42070,1.0647638,0.4936765,4837287
500m150m,A3000m50m.13,22031,0.16959085,0.021225154,3350694
500m150m,A500m150m.84,150458,12.478365,0.991369,1558686
500m150m,A4500m4000m.144,975,0.013366844,0.0046361187,3852576
500m150m,A4000m50m.61,2209,0.0869521,0.022496939,1001514
500m150m,A500m150m.243,92566,15.711214,0.9995883,753043
500m150m,A4500m4000m.242,1148,0.01681268,0.007928468,3304043
500m150m,A3000m3000m.265,4391,0.048381336,0.015324529,5900540
500m150m,A4000m150m.75,169999,9.523633,0.9868387,2268238
500m150m,A500m50m.145,14700,0.54962033,0.22602908,2209866
500m150m,A4000m50m.214,2368,0.12929524,0.04725162,1594358
500m150m,A4500m150m.31,789,0.035477743,0.021505004,2247012
500m150m,A4500m150m.18,4662,0.36043918,0.17062867,1207681
500m150m,A4500m500m.159,27488,0.61901546,0.2676729,3425031
500m150m,R3500m2000m.102,2761455,132.17157,0.97780955,2663446
500m150m,A3000m3000m.170,116025,6.261848,0.7105125,1974835
500m150m,A3500m500m.172,2055,0.07183036,0.029272093,2718118
500m150m,A3000m150m.289,198100,16.957314,0.99066937,1473748
500m150m,A500m50m.50,55648,4.3873887,0.8437783,1413594
500m150m,A3000m2000m.11,4998,0.15014961,0.02649602,3236675
500m150m,A4500m50m.162,13218,0.4351746,0.014847083,954733
500m150m,A500m50m.85,49801,1.823781,0.6615869,2818242
500m150m,A3500m150m.155,400628,17.928791,0.99355847,2562594
500m150m,A3500m50m.169,3390,0.100865975,0.021788048,1523863
500m150m,A4500m150m.344,348182,32.160625,0.972437,1371696
500m150m,R3000m50m.89,1954,0.13366535,0.01547655,1460403
500m150m,A4000m150m.255,154557,11.633218,0.99029744,1663994
500m150m,A3000m3000m.221,1423,0.04349885,0.016314484,2025133
500m150m,R4000m1000m.19,82604,6.5027165,0.85797745,1479962
500m150m,A4000m150m.247,62301,4.415541,0.8724867,1541102
500m150m,A3000m50m.138,417,0.019507354,0.012509577,1933079
500m150m,A3000m50m.24,4407,0.21401602,0.086406514,1465283
500m150m,R4500m50m.189,627,0.02927082,0.008946372,1259952
500m150m,R4500m2000m.188,2604,0.059921846,0.022747781,2659688
500m150m,A4500m50m.38,256,0.009027027,0.002009361,1332762
500m150m,R3000m3000m.25,1173,0.022975117,0.014116751,3106168
500m150m,A4500m2000m.10,199914,21.297195,0.8968118,950089
500m150m,A3000m2000m.24,57045,2.3549683,0.44343242,2794189
500m150m,A3000m3000m.62,343691,23.555126,0.97349256,1793498
500m150m,A3000m500m.233,23728,1.0449306,0.47919843,2747797
500m150m,A4500m500m.77,1018,0.09684967,0.03565927,1050975
500m150m,R4500m4000m.199,1233,0.01644359,0.0037147817,3117276
500m150m,R4500m150m.308,30224,2.0812442,0.6421347,1756552
500m150m,A500m50m.171,4940,0.2565891,0.08248785,1528128
500m150m,A4000m150m.67,82182,12.090171,0.9739579,835609
500m150m,A4500m50m.204,3275,0.09629948,0.02703179,2178583
500m150m,A4000m50m.49,1087,0.059099704,0.030290434,1099357
500m150m,A4000m3000m.194,20933,2.5089977,0.3591846,874297
500m150m,A3500m50m.59,1529,0.059938792,0.024678813,1375836
500m150m,A3000m150m.5,31173,1.9768394,0.70914704,1835632
500m150m,A3000m500m.29,2349,0.02401001,0.007146578,4820769
500m150m,R500m50m.36,107176,9.651123,0.9945784,1365465
500m150m,A4000m150m.62,414818,30.228664,0.9727374,1576297
500m150m,A4500m2000m.54,10378,0.55853474,0.2789173,2233006
500m150m,A4500m4000m.202,464,0.008006598,0.0031540897,3275113
500m150m,A4500m50m.130,487,0.009525991,0.0032704386,2353507
500m150m,A500m500m.117,4128,0.20072521,0.0996302,1495129
500m150m,A4500m3000m.97,5957,0.1253206,0.06615811,3620690
500m150m,A4500m4000m.48,445,0.015555146,0.00844501,1539489
500m150m,A4500m2000m.103,57197,3.2831855,0.6235993,2019385
500m150m,A500m50m.138,49516,3.0465846,0.83183116,1981717
500m150m,A4500m4000m.177,7688,0.02487877,0.011044366,5712505
500m150m,A3000m3000m.42,9053,0.39412612,0.13638218,2079392
500m150m,A4000m150m.164,16726,1.2062126,0.3041287,1078448
500m150m,R4500m50m.265,305,0.010044869,0.002997836,1251903
500m150m,A3000m50m.311,5746,0.10674289000000001,0.05626891,4823747
500m150m,A4500m500m.10,17907,1.3806937,0.5880547,1555442
500m150m,R3500m50m.293,1111,0.055502832,0.031261574,1503891
500m150m,A4500m150m.298,22394,0.56384504,0.19796376,4345654
500m150m,A4000m50m.70,359,0.024225276,0.017570078,1622645
500m150m,A3000m3000m.79,13852,0.28551742,0.15540132,5239132
500m150m,A4500m150m.12,38962,2.416709,0.7763748,1951368
500m150m,R4500m500m.275,9296,1.4692653,0.6025956,778693
500m150m,A3000m50m.357,3255,0.17776884,0.02531142,1043126
500m150m,A3500m50m.40,572,0.013361011,0.008814633,2270883
500m150m,A3000m3000m.45,2815,0.04277843,0.023783788,5752616
500m150m,A4500m150m.318,4383,0.27158698,0.16590916,1846173
500m150m,A4500m4000m.72,24959,1.3740155,0.36454144,2012051
500m150m,A4000m150m.237,227934,18.316887,0.96282446,1555565
500m150m,A4500m50m.226,229,0.0037572123,0.0017448367,2593939
500m150m,A3000m2000m.49,4106,0.090326294,0.016043792,2925306
500m150m,A4500m4000m.25,1391,0.024123048,0.013814383,3905205
500m150m,A500m50m.271,16664,0.6256335,0.3215319,2896537
500m150m,A4000m150m.79,59209,1.4879086,0.6190092,4893344
500m150m,A4500m150m.327,2222,0.035657577,0.010896861,3549371
500m150m,A500m50m.116,334383,22.04383,0.9700504,1853180
500m150m,R500m500m.107,1452611,231.16357,0.9994941,798507
500m150m,A4500m2000m.189,127991,7.5951076,0.75688696,2075224
500m150m,A4500m4000m.103,17050,1.4768332,0.46836743,1161477
500m150m,A500m50m.250,35050,2.2421086,0.73473674,1904478
500m150m,R4000m500m.140,404594,39.707962,0.99465877,1307755
500m150m,A3500m500m.12,18783,1.6795514,0.25426522,1153398
500m150m,A4500m150m.270,1761,0.08888739,0.057414312,2241044
500m150m,A3000m3000m.118,56670,5.4125814,0.59066767,1205617
500m150m,R3500m50m.22,986,0.038526174,0.019734332,2313937
500m150m,A4500m150m.181,6604,0.42212838,0.24916187,1812974
500m150m,A3500m150m.237,369386,42.05616,0.99709713,1041040
500m150m,A500m150m.246,159919,13.477703,0.9988832,1466662
500m150m,A3000m50m.20,7474,0.24461858,0.0981706,1933369
500m150m,A4000m3000m.145,1121,0.087475926,0.018807067,1200453
500m150m,A4000m500m.61,473748,32.93661,0.9866726,1823384
500m150m,A4500m150m.145,13052,1.4097258,0.58445686,1134982
500m150m,A3500m3000m.153,20217,0.75608015,0.05873568,2231744
500m150m,A4500m500m.160,6992,0.0923201,0.045969255,4210662
500m150m,A3000m500m.59,36129,2.2523472,0.59145355,1993859
500m150m,A4000m1000m.63,606112,23.583738,0.8706356,3130406
500m150m,A4000m3000m.16,244,0.020475565,0.007505919,959243
500m150m,A4500m4000m.275,1118,0.029679766,0.008250472,2698391
500m150m,R3000m500m.74,204267,7.361096,0.9718945,3353437
500m150m,A3500m1000m.24,270216,25.12633,0.9660839,1312296
500m150m,A3500m150m.355,116305,6.4565916,0.9563501,2268138
500m150m,R4000m1000m.150,1842,0.05601391,0.025782062,3375021
500m150m,A3500m150m.238,124058,6.3786507,0.94919145,2293335
500m150m,A500m500m.45,31027,3.6103776,0.64472663,1013124
500m150m,A4500m4000m.29,507,0.0069056214,0.0025492073,3688990
500m150m,A4500m150m.106,1408,0.07826274,0.018658577,1349835
500m150m,A3500m50m.278,1425,0.13672048,0.07682093,830646
500m150m,R3000m2000m.22,2978,0.049867693,0.029192809,4860238
500m150m,A4500m50m.195,1526,0.104267225,0.019407794,1346624
500m150m,A3000m50m.180,228645,1.5872523,0.096193865,2124044
500m150m,A4500m50m.80,874,0.024857659,0.01579673,3006445
500m150m,R3000m50m.123,2039,0.04448899,0.024238465,3226153
500m150m,A3500m50m.132,1169,0.0339661,0.016110253,1989168
500m150m,A3000m1000m.116,1424,0.090299174,0.056552254,1588690
500m150m,A3000m50m.15,1068,0.032320224,0.0118185235,2482882
500m150m,A4500m4000m.235,705,0.02368196,0.006686329,2306647
500m150m,A500m50m.179,2416,0.086659536,0.03815077,2289469
500m150m,R4000m50m.160,1558,0.13933852,0.08442964,1157070
500m150m,A4500m50m.183,816,0.030532565,0.011805553,1442118
500m150m,R4000m2000m.174,3916,0.19577548,0.112376794,2167120
500m150m,A3500m150m.100,1249895,84.31563,0.99838567,1868298
500m150m,A4000m50m.25,3470,0.109535515,0.012562788,2022083
500m150m,A3000m50m.283,1211,0.023019554,0.0070430334,2989479
500m150m,A3000m3000m.165,3170,0.13414094,0.018706586,1872656
500m150m,A3000m50m.349,3640,0.08116553,0.013096766,2368600
500m150m,R3000m2000m.276,9432,0.40716717,0.17285894,2611858
500m150m,A3500m3000m.8,2393,0.07107455,0.027266307,2505033
500m150m,A3500m150m.112,108284,9.699796,0.89318734,1380398
500m150m,A3500m50m.297,4201,0.18562688,0.0608901,1222941
500m150m,R500m50m.157,315121,34.127907,0.9953666,1150772
500m150m,A4500m2000m.314,25836,0.61735106,0.28019148,4683144
500m150m,A3500m3000m.29,120958,7.0143332,0.51975733,1925689
500m150m,A3000m2000m.5,1173,0.026499797,0.008855877,2335624
500m150m,A4500m50m.97,4042,0.12335147,0.01827949,2105967
500m150m,A4500m4000m.28,517,0.013574689,0.0038950394,2692399
500m150m,R3500m3000m.134,28320,1.4439523,0.2810841,2259146
500m150m,A3000m50m.266,3231,0.11803641,0.024752906,1381050
500m150m,A4500m4000m.309,1348,0.020687673,0.003930755,4461484
500m150m,A3000m500m.201,36312,3.2279892,0.7504677,1297271
500m150m,A3500m150m.182,17576,1.4888597,0.619965,1400892
500m150m,A3000m3000m.211,8624,0.11829189,0.06583347,5282237
500m150m,A3000m3000m.82,4004,0.09311426,0.032545876,3241486
500m150m,R3500m150m.116,7420,0.6764889,0.3693895,1347629
500m150m,A4500m3000m.182,22231,0.10470464,0.0071313833,6503507
500m150m,A4500m150m.235,19228,1.6532961,0.62687254,1402888
500m150m,A3500m500m.124,29516,1.8038511,0.49296978,1401950
500m150m,R4000m2000m.11,1220,0.018911816,0.010557752,4618881
500m150m,A4500m4000m.81,1052,0.0366802,0.02064485,1817015
500m150m,R3500m150m.150,217988,8.440107,0.97298735,3223524
500m150m,R4500m3000m.119,616,0.011299588,0.0055207773,2442953
500m150m,A4500m2000m.11,41651,6.306629,0.7621279,809889
500m150m,A3500m50m.26,2221,0.0694632,0.021663217,1644031
500m150m,A3500m500m.157,49326,4.038192,0.80043703,1310684
500m150m,A4500m3000m.290,17862,0.34405,0.124479555,4392601
500m150m,A500m500m.24,140706,10.648428,0.92106515,1707636
500m150m,A500m50m.76,4706,0.19470042,0.096613295,1690347
500m150m,A4500m1000m.33,9018,0.56806886,0.28098375,1799524
500m150m,A4500m2000m.135,499,0.004267241,0.002204956,2860828
500m500m,A3000m3000m.256,26584,1.1076367,0.3449619,2702913
500m500m,A4500m4000m.140,709,0.0075317584,0.0038349226,4866852
500m500m,R500m50m.206,3044,0.12855236,0.07199933,2086089
500m500m,A4500m150m.77,2325,0.03527199,0.013581887,3691387
500m500m,A4500m4000m.321,1983,0.02250087,0.013085766,8014510
500m500m,A3000m50m.285,2685,0.31957582,0.18047267,875235
500m500m,A500m50m.27,218097,21.14985,0.8102288,1289395
500m500m,A4500m4000m.232,5493,0.18884246,0.1206026,3375375
500m500m,A3500m2000m.130,196001,12.956542,0.95422494,1907829
500m500m,A4500m500m.168,60887,4.510063,0.90898395,1598531
500m500m,A4500m50m.43,1812,0.02925445,0.0035759346,1482130
500m500m,A4500m150m.279,1573,0.038207464,0.012756531,3116678
500m500m,A4500m50m.77,2249,0.10254064,0.06012731,2241893
500m500m,A4500m150m.82,829,0.06530551,0.027538324,906809
500m500m,A3000m2000m.302,36525,2.4099152,0.559334,1915226
500m500m,A500m50m.180,9815,0.4628719,0.26653072,2611290
500m500m,A3500m50m.48,192655,7.1921606,0.02377303,1298278
500m500m,R3000m50m.83,550,0.021787928,0.01370482,2102399
500m500m,A4500m50m.197,86823,0.08405017,0.010862969,16333932
500m500m,A3500m2000m.118,92163,4.162795,0.7537478,2744536
500m500m,A3500m150m.345,44881,1.6121353,0.53165114,3391013
500m500m,R4000m3000m.213,4808,0.2715902,0.041522924,1472825
500m500m,A3000m3000m.104,639,0.018869508,0.0113085685,2627742
500m500m,A4500m4000m.297,729,0.011792686,0.007055931,3604769
500m500m,R4500m50m.81,207,0.006405907,0.0020016984,2001800
500m500m,A4500m150m.296,8322,0.1319072,0.04498035,6532497
500m500m,A4500m150m.166,3414,0.19595258,0.03212991,1371059
500m500m,A4500m500m.73,187237,12.2112665,0.99621564,1799236
500m500m,A3000m50m.142,2928,0.177197,0.09172016,1413070
500m500m,A4500m150m.320,500,0.019969478,0.010186636,2179326
500m500m,A4500m4000m.119,561,0.05187199,0.03112917,980463
500m500m,A3000m50m.336,7998,0.265563,0.01605559,1849574
500m500m,A500m50m.92,99224,1.526912,0.558353,8059061
500m500m,A4500m150m.256,2128,0.08364906,0.03781667,2137047
500m500m,A4500m4000m.316,1812,0.016432406,0.003838661,4056623
500m500m,A4500m4000m.60,17562,0.77242315,0.08718791,2049665
500m500m,A3000m50m.125,2640,0.11958872,0.017039716,962516
500m500m,A4500m150m.94,661,0.009897547,0.0023149003,3249816
500m500m,A500m50m.43,10540,0.30557346,0.18737279,4258740
500m500m,A3500m3000m.27,23788,1.7712903,0.6017833,1725922
500m500m,A3000m50m.55,312,0.009905465,0.0046900664,1450086
500m500m,A4500m4000m.105,622,0.00961872,0.0054588644,2915991
500m500m,A4500m150m.131,336,0.011581789,0.005725643,1371549
500m500m,A4500m4000m.10,18715,0.23677152,0.0288644,2820256
500m500m,A3500m150m.328,12364,1.0104449,0.42466113,1401063
500m500m,A4500m50m.247,9882,0.309525,0.06475872,1753926
500m500m,A4000m1000m.239,369102,40.443916,0.99786574,1169009
500m500m,A3000m50m.106,2810,0.15070027,0.0139713045,860478
500m500m,A3500m1000m.20,22338,2.1259465,0.64375997,1195705
500m500m,A4500m500m.94,102440,4.420272,0.7812156,2826801
500m500m,R3500m150m.195,410185,11.543065,0.9855363,4530026
500m500m,A3500m1000m.100,58027,6.399019,0.92238885,1014236
500m500m,A3500m1000m.38,43045,2.0618217,0.6712712,2466413
500m500m,A4500m2000m.68,1587,0.047645684,0.026759043,3168910
500m500m,A4500m1000m.188,33589,3.4004335,0.6997035,1170117
500m500m,A3000m3000m.86,13088,0.30265278,0.11987483,3531517
500m500m,A4500m3000m.297,4049,0.1724602,0.09692238,2655269
500m500m,A3500m150m.74,37438,3.333194,0.7255554,1255503
500m500m,A4500m500m.249,104404,4.222397,0.85717607,2867544
500m500m,A4500m3000m.333,2014,0.034220845,0.017544312,5233092
500m500m,R4500m150m.330,13362,0.8882803,0.42892012,1860372
500m500m,A3000m3000m.232,9813,0.73361903,0.25926074,1190697
500m500m,A3500m3000m.203,3537,0.23357506,0.14816992,1747001
500m500m,R4000m2000m.122,2774,0.12190515,0.07836744,2616967
500m500m,A4500m150m.171,2335,0.033616748,0.013753333,1786476
500m500m,R4500m3000m.151,751,0.01023523,0.0037293488,3430894
500m500m,A4500m500m.86,13014,0.64679337,0.2833761,2466923
500m500m,A3500m50m.52,1060,0.03352292,0.010744633,1588514
500m500m,A4000m1000m.233,103713,8.188067,0.97976756,1600402
500m500m,A4500m4000m.175,24006,1.2297146,0.18854204,1405188
500m500m,A3500m3000m.268,3368,0.07099677,0.039836504,4635974
500m500m,A4500m150m.6,1007,0.05262189,0.024392106,1571984
500m500m,A3000m500m.47,65122,11.1276245,0.9921676,677950
500m500m,A500m500m.82,502540,80.6296,0.99933296,805081
500m500m,A4000m500m.39,342456,11.228845,0.99352074,3850294
500m500m,A4500m50m.111,99,0.002111309,0.0010585937,2031941
500m500m,A4500m1000m.31,172029,6.6624885,0.6346399,2802356
500m500m,R3000m2000m.134,21949,0.9837458,0.46293584,2675982
500m500m,A4500m50m.31,429,0.0050085573,0.0016154377,3765543
500m500m,A3500m150m.255,3571,0.12635148,0.05468019,2633952
500m500m,R4500m50m.211,118,0.0030357633,0.0015337549,1966416
500m500m,R500m50m.106,932,0.108251,0.068098426,1052227
500m500m,A3500m3000m.211,971,0.028105138000000002,0.012945542,3232155
500m500m,R4500m4000m.170,542,0.02154892,0.014377136,2332523
500m500m,A3000m150m.59,6828,0.5178624,0.2883513,1648621
500m500m,A4000m50m.141,17329,0.56732416,0.03267412,1281473
500m500m,A3000m3000m.172,97931,3.2252553,0.32085115,3475917
500m500m,A3500m50m.126,1687,0.033185966,0.0096180625,2143883
500m500m,A3000m150m.133,60488,2.3315902,0.44010454,3064556
500m500m,A3000m2000m.181,22315,1.5426983,0.4494998,1706557
500m500m,A4500m4000m.221,726,0.020253217,0.006572617,1861359
500m500m,A3000m3000m.39,1857,0.018737167,0.0074116276,6176511
500m500m,A4500m3000m.78,8874,0.5477128,0.1807696,1251925
500m500m,A4500m150m.57,161,0.0042480347,0.0019149621,1492980
500m500m,A3500m3000m.189,5691,0.34028202,0.11333057,1654955
500m500m,A3000m150m.196,14896,4.410519,0.90091014,401373
500m500m,R4000m1000m.144,11545,0.40405345,0.23354016,3420782
500m500m,A4500m150m.90,595,0.022511683,0.01202383,2630443
500m500m,R500m50m.230,1635,0.093398795,0.057644323,1964478
500m500m,A3500m50m.110,2080,0.059274282,0.03316248,3335969
500m500m,R3500m3000m.173,52401,6.3533754,0.90462786,1036372
