scaffold,reconciled_taxonomy
OC1703_4000m_500m_sens_contig_2694616,SAR324
OC1703_4500m_500m_sens_contig_1210678,SAR324
OC1703_4500m_500m_sens_contig_3891378,SAR324
OC1703_4500m_4000m_sens_contig_616745,SAR324
OC1703_3000m_3000m_sens_contig_2693287,SAR324
OC1703_4000m_3000m_sens_contig_228102,SAR324
OC1703_4500m_3000m_sens_contig_2757679,SAR324
OC1703_4000m_150m_sens_contig_3247971,SAR324
OC1703_500m_50m_sens_contig_3944238,SAR324
OC1703_4500m_150m_sens_contig_4886957,SAR324
OC1703_3000m_150m_sens_contig_5850190,SAR324
OC1703_500m_50m_sens_contig_2023352,SAR324
OC1703_500m_150m_sens_contig_2918925,SAR324
OC1703_500m_150m_sens_contig_907248,SAR324
OC1703_3500m_150m_sens_contig_4393099,SAR324
OC1703_3500m_150m_sens_contig_1799626,SAR324
OC1703_4500m_150m_sens_contig_3273890,SAR324
OC1703_3000m_50m_sens_contig_5622677,SAR324
OC1703_4500m_150m_sens_contig_478701,SAR324
OC1703_500m_500m_sens_contig_354161,SAR324
OC1703_4000m_3000m_sens_contig_699385,SAR324
OC1703_4500m_4000m_sens_contig_79042,SAR324
OC1703_4500m_3000m_sens_contig_172615,SAR324
OC1703_3500m_3000m_sens_contig_3138838,SAR324
OC1703_3000m_3000m_sens_contig_3453017,SAR324
OC1703_4000m_2000m_sens_contig_360588,SAR324
OC1703_500m_150m_sens_contig_596120,SAR324
OC1703_4500m_150m_sens_contig_4398298,SAR324
OC1703_3500m_1000m_sens_contig_2791912,SAR324
OC1703_4000m_150m_sens_contig_835936,SAR324
OC1703_4500m_1000m_sens_contig_3289288,SAR324
OC1703_3500m_150m_sens_contig_5304589,SAR324
OC1703_3000m_2000m_sens_contig_4236550,SAR324
OC1703_500m_50m_sens_contig_1974687,SAR324
OC1703_500m_500m_sens_contig_3808303,SAR324
OC1703_3000m_1000m_sens_contig_3847057,SAR324
OC1703_4000m_3000m_sens_contig_522111,SAR324
OC1703_3000m_3000m_sens_contig_2073633,SAR324
OC1703_3000m_1000m_sens_contig_1028173,SAR324
OC1703_4000m_500m_sens_contig_2577241,SAR324
OC1703_500m_50m_sens_contig_2867607,SAR324
OC1703_4500m_500m_sens_contig_1236725,SAR324
OC1703_3500m_2000m_sens_contig_2854700,SAR324
OC1703_3000m_500m_sens_contig_2899091,SAR324
OC1703_3500m_3000m_sens_contig_1073536,SAR324
OC1703_4500m_3000m_sens_contig_4635742,SAR324
OC1703_4000m_1000m_sens_contig_2088401,SAR324
OC1703_3500m_500m_sens_contig_3276291,SAR324
OC1703_3500m_1000m_sens_contig_1975192,SAR324
OC1703_3000m_3000m_sens_contig_1396511,SAR324
OC1703_4500m_500m_sens_contig_2897530,SAR324
OC1703_4500m_4000m_sens_contig_2468518,unclassified
OC1703_3000m_50m_sens_contig_3267302,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_5427516,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_50m_sens_contig_2246337,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_50m_sens_contig_7250578,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_50m_sens_contig_3811463,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_500m_sens_contig_4773692,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_500m_sens_contig_824621,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_1000m_sens_contig_4386021,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_1000m_sens_contig_2087846,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_500m_sens_contig_4757502,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_1000m_sens_contig_3592627,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_1000m_sens_contig_1079874,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_2000m_sens_contig_2354643,Pseudomonadota;Alphaproteobacteria
OC1703_500m_500m_sens_contig_1532508,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_485668,eukaryote
OC1703_4500m_50m_sens_contig_5144245,eukaryote
OC1703_4500m_50m_sens_contig_6971959,eukaryote
OC1703_3500m_50m_sens_contig_1386621,eukaryote
OC1703_3000m_50m_sens_contig_2932896,eukaryote
OC1703_3000m_50m_sens_contig_1817471,eukaryote
OC1703_4000m_50m_sens_contig_849705,eukaryote
OC1703_4000m_150m_sens_contig_1328007,eukaryote
OC1703_3500m_50m_sens_contig_2081807,eukaryote
OC1703_4500m_50m_sens_contig_3973389,eukaryote
OC1703_500m_50m_sens_contig_3721751,eukaryote
OC1703_3500m_150m_sens_contig_4921555,eukaryote
OC1703_500m_50m_sens_contig_4454290,eukaryote
OC1703_4000m_50m_sens_contig_146077,eukaryote
OC1703_3000m_50m_sens_contig_3618592,eukaryote
OC1703_3500m_50m_sens_contig_679640,eukaryote
OC1703_4000m_50m_sens_contig_1810147,eukaryote
OC1703_3000m_50m_sens_contig_984363,eukaryote
OC1703_4500m_50m_sens_contig_6585532,eukaryote
OC1703_3500m_50m_sens_contig_3889949,eukaryote
OC1703_500m_50m_sens_contig_1134732,eukaryote
OC1703_3500m_50m_sens_contig_1389572,eukaryote
OC1703_3000m_50m_sens_contig_5652279,eukaryote
OC1703_4500m_50m_sens_contig_6816649,eukaryote
OC1703_4000m_50m_sens_contig_978827,eukaryote
OC1703_4500m_150m_sens_contig_4704923,eukaryote
OC1703_3500m_50m_sens_contig_1644980,eukaryote
OC1703_4500m_50m_sens_contig_391367,eukaryote
OC1703_3000m_50m_sens_contig_980548,eukaryote
OC1703_3500m_50m_sens_contig_2091221,eukaryote
OC1703_500m_150m_sens_contig_4414564,eukaryote
OC1703_500m_500m_sens_contig_2100895,eukaryote
OC1703_3500m_3000m_sens_contig_2938910,eukaryote
OC1703_500m_50m_sens_contig_5737,eukaryote
OC1703_3500m_2000m_sens_contig_3152275,eukaryote
OC1703_500m_50m_sens_contig_153525,eukaryote
OC1703_500m_500m_sens_contig_1660678,eukaryote
OC1703_500m_150m_sens_contig_1492497,eukaryote
OC1703_500m_150m_sens_contig_440551,eukaryote
OC1703_500m_50m_sens_contig_551815,eukaryote
OC1703_500m_50m_sens_contig_1788245,eukaryote
OC1703_500m_50m_sens_contig_3164599,eukaryote
OC1703_500m_150m_sens_contig_151072,eukaryote
OC1703_3500m_50m_sens_contig_2542901,eukaryote
OC1703_3000m_50m_sens_contig_4622316,eukaryote
OC1703_500m_50m_sens_contig_1158678,eukaryote
OC1703_500m_50m_sens_contig_3445005,eukaryote
OC1703_500m_50m_sens_contig_4083784,eukaryote
OC1703_500m_50m_sens_contig_3848518,eukaryote
OC1703_4500m_50m_sens_contig_57366,eukaryote
OC1703_3500m_50m_sens_contig_2259117,eukaryote
OC1703_4500m_50m_sens_contig_7058259,eukaryote
OC1703_4500m_50m_sens_contig_6185975,eukaryote
OC1703_4000m_50m_sens_contig_731870,eukaryote
OC1703_3500m_50m_sens_contig_3113148,eukaryote
OC1703_3500m_50m_sens_contig_277442,eukaryote
OC1703_3000m_50m_sens_contig_5645152,eukaryote
OC1703_3500m_50m_sens_contig_688258,eukaryote
OC1703_3000m_50m_sens_contig_1483890,eukaryote
OC1703_3000m_50m_sens_contig_1589983,eukaryote
OC1703_3500m_50m_sens_contig_575609,eukaryote
OC1703_4500m_50m_sens_contig_1302821,eukaryote
OC1703_4500m_50m_sens_contig_786314,eukaryote
OC1703_4500m_50m_sens_contig_2650546,eukaryote
OC1703_4500m_50m_sens_contig_5507841,eukaryote
OC1703_4500m_150m_sens_contig_5195852,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_150m_sens_contig_4219314,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_150m_sens_contig_1107939,Pseudomonadota;Gammaproteobacteria
OC1703_500m_150m_sens_contig_71134,Pseudomonadota;Gammaproteobacteria
OC1703_500m_50m_sens_contig_458434,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_150m_sens_contig_627641,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_3000m_sens_contig_1911671,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_2000m_sens_contig_7860,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_2000m_sens_contig_2379004,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_1000m_sens_contig_2462577,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_1000m_sens_contig_38693,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_1000m_sens_contig_69468,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_2000m_sens_contig_1161578,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_2000m_sens_contig_926468,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_1000m_sens_contig_1113222,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_4000m_sens_contig_1475221,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_50m_sens_contig_5046254,Pseudomonadota;Alphaproteobacteria
OC1703_500m_50m_sens_contig_272535,Pseudomonadota;Betaproteobacteria
OC1703_3500m_50m_sens_contig_253501,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_3689693,Cyanobacteriota
OC1703_4500m_4000m_sens_contig_108236,Myxococcota
OC1703_500m_500m_sens_contig_3464012,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_2000m_sens_contig_4647267,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_4585921,Actinomycetota
OC1703_3000m_3000m_sens_contig_1259671,Candidatus Thermoplasmatota
OC1703_3000m_3000m_sens_contig_2051914,Planctomycetota
OC1703_4500m_150m_sens_contig_1232742,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_1274220,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_1600414,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_150m_sens_contig_2998208,Myxococcota
OC1703_4500m_150m_sens_contig_4353099,Candidatus Thermoplasmatota
OC1703_4500m_150m_sens_contig_543415,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_4000m_sens_contig_2489119,Acidobacteriota
OC1703_4500m_4000m_sens_contig_3974204,Planctomycetota
OC1703_4500m_50m_sens_contig_2902701,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_4299946,Pseudomonadota;Betaproteobacteria
OC1703_4500m_50m_sens_contig_6214454,Pseudomonadota;Alphaproteobacteria
OC1703_500m_500m_sens_contig_1485992,Actinomycetota
OC1703_3000m_3000m_sens_contig_1028055,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_3000m_sens_contig_3203669,Myxococcota
OC1703_3000m_3000m_sens_contig_460437,Myxococcota
OC1703_3000m_500m_sens_contig_255454,Nitrososphaerota
OC1703_3000m_50m_sens_contig_1188155,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_146243,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_1966548,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_2204155,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_3625031,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_5427390,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_1629467,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_1687773,Gemmatimonadota
OC1703_4500m_150m_sens_contig_1791875,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_150m_sens_contig_191593,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_150m_sens_contig_2907843,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_150m_sens_contig_3518592,Chloroflexota
OC1703_4500m_150m_sens_contig_3570489,Nitrospirota
OC1703_4500m_150m_sens_contig_5105644,Planctomycetota
OC1703_4500m_150m_sens_contig_5345601,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_5365455,Deinococcota
OC1703_4500m_4000m_sens_contig_2204730,Planctomycetota
OC1703_4500m_50m_sens_contig_2025961,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_3874847,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_50m_sens_contig_6835182,Pseudomonadota;Alphaproteobacteria
OC1703_500m_50m_sens_contig_1112942,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_4000m_sens_contig_3169924,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_3000m_sens_contig_4438193,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_3000m_sens_contig_2237590,Pseudomonadota;Gammaproteobacteria
OC1703_500m_50m_sens_contig_368121,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_786267,Cyanobacteriota
OC1703_500m_50m_sens_contig_2404153,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_3000m_sens_contig_1827688,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_3000m_sens_contig_934955,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_4065876,Cyanobacteriota
OC1703_4000m_150m_sens_contig_193479,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_50m_sens_contig_1450275,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_4000m_sens_contig_3716750,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_50m_sens_contig_3254512,Cyanobacteriota
OC1703_4500m_150m_sens_contig_4370965,Pseudomonadota;Gammaproteobacteria
OC1703_500m_150m_sens_contig_4355472,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_3543185,Cyanobacteriota
OC1703_500m_50m_sens_contig_919374,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_165990,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_50m_sens_contig_4412242,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_1876104,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_150m_sens_contig_4362701,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_50m_sens_contig_5195630,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_5181276,Cyanobacteriota
OC1703_500m_50m_sens_contig_4417513,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_2000m_sens_contig_526247,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_2000m_sens_contig_1617379,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_150m_sens_contig_4018119,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_150m_sens_contig_327620,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_76369,Cyanobacteriota
OC1703_3000m_2000m_sens_contig_2049297,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_2000m_sens_contig_3891530,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_150m_sens_contig_4551582,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_2065399,Pseudomonadota;Gammaproteobacteria
OC1703_500m_50m_sens_contig_2121614,unclassified
OC1703_3000m_150m_sens_contig_192909,Pseudomonadota;Gammaproteobacteria
OC1703_500m_50m_sens_contig_3862357,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_150m_sens_contig_2922823,Pseudomonadota;Gammaproteobacteria
OC1703_500m_500m_sens_contig_1231829,unclassified
OC1703_3000m_150m_sens_contig_5690086,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_50m_sens_contig_3630713,Cyanobacteriota
OC1703_500m_150m_sens_contig_4368978,unclassified
OC1703_500m_50m_sens_contig_2588324,unclassified
OC1703_3500m_1000m_sens_contig_1462295,unclassified
OC1703_500m_150m_sens_contig_2902957,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_4023260,Cyanobacteriota
OC1703_500m_50m_sens_contig_998651,Cyanobacteriota
OC1703_4500m_1000m_sens_contig_3643858,unclassified
OC1703_4500m_3000m_sens_contig_2581106,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_3000m_sens_contig_2314415,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_1000m_sens_contig_4481260,unclassified
OC1703_4500m_500m_sens_contig_2705818,unclassified
OC1703_4000m_50m_sens_contig_2275336,Cyanobacteriota
OC1703_4000m_1000m_sens_contig_2207623,unclassified
OC1703_3000m_50m_sens_contig_2613219,Cyanobacteriota
OC1703_500m_50m_sens_contig_206473,Pseudomonadota;Betaproteobacteria
OC1703_4000m_150m_sens_contig_2832043,unclassified
OC1703_4500m_150m_sens_contig_2733188,unclassified
OC1703_4500m_50m_sens_contig_208348,Cyanobacteriota
OC1703_4000m_50m_sens_contig_2017619,Cyanobacteriota
OC1703_3500m_500m_sens_contig_3006829,unclassified
OC1703_3500m_150m_sens_contig_947425,unclassified
OC1703_3500m_50m_sens_contig_3861715,Cyanobacteriota
OC1703_3000m_150m_sens_contig_4839248,unclassified
OC1703_3500m_2000m_sens_contig_3166052,unclassified
OC1703_4000m_150m_sens_contig_340110,unclassified
OC1703_500m_500m_sens_contig_2719599,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_2000m_sens_contig_1622621,unclassified
OC1703_4500m_3000m_sens_contig_4794076,unclassified
OC1703_4500m_50m_sens_contig_6114763,Cyanobacteriota
OC1703_3500m_3000m_sens_contig_1188761,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_50m_sens_contig_363585,Cyanobacteriota
OC1703_4000m_50m_sens_contig_2445399,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_2000m_sens_contig_103539,unclassified
OC1703_4500m_50m_sens_contig_1206252,Cyanobacteriota
OC1703_3500m_50m_sens_contig_3014285,Cyanobacteriota
OC1703_4000m_500m_sens_contig_2224130,unclassified
OC1703_4500m_2000m_sens_contig_1782856,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_704033,unclassified
OC1703_4500m_150m_sens_contig_748391,Pseudomonadota;Betaproteobacteria
OC1703_4000m_50m_sens_contig_1448504,Cyanobacteriota
OC1703_4000m_1000m_sens_contig_1490395,Planctomycetota
OC1703_3000m_50m_sens_contig_1046879,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_5583215,Cyanobacteriota
OC1703_3000m_1000m_sens_contig_2774164,Candidatus Thermoplasmatota
OC1703_4000m_3000m_sens_contig_1580210,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_1000m_sens_contig_1461981,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_50m_sens_contig_548679,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_50m_sens_contig_3298770,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_2961444,Pseudomonadota;unclassified
OC1703_3000m_2000m_sens_contig_1044360,Pseudomonadota;unclassified
OC1703_4000m_50m_sens_contig_2981557,eukaryote
OC1703_500m_500m_sens_contig_1528194,Euryarchaeota
OC1703_4500m_3000m_sens_contig_667280,Pseudomonadota;Betaproteobacteria
OC1703_4000m_50m_sens_contig_2731200,eukaryote
OC1703_3000m_3000m_sens_contig_2029444,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_500m_sens_contig_1764360,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_3000m_sens_contig_2657011,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_3000m_sens_contig_3049699,Myxococcota
OC1703_4000m_2000m_sens_contig_2266631,Candidatus Thermoplasmatota
OC1703_3000m_50m_sens_contig_1671541,Cyanobacteriota
OC1703_4500m_500m_sens_contig_4351329,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_6912449,Cyanobacteriota
OC1703_3500m_1000m_sens_contig_4064837,Pseudomonadota;unclassified
OC1703_4000m_1000m_sens_contig_1809265,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_241527,Pseudomonadota;unclassified
OC1703_3500m_1000m_sens_contig_2988819,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_50m_sens_contig_809782,eukaryote
OC1703_3000m_150m_sens_contig_266380,Myxococcota
OC1703_3000m_150m_sens_contig_4768662,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_3000m_sens_contig_3500501,unclassified
OC1703_3500m_50m_sens_contig_946662,eukaryote
OC1703_3500m_50m_sens_contig_2489660,Candidatus Thermoplasmatota
OC1703_4000m_50m_sens_contig_1697742,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_3000m_sens_contig_1350080,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_500m_sens_contig_857909,Actinomycetota
OC1703_500m_500m_sens_contig_3170878,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_1678750,eukaryote
OC1703_3000m_150m_sens_contig_926160,Actinomycetota
OC1703_3500m_500m_sens_contig_3731932,Actinomycetota
OC1703_4500m_50m_sens_contig_4242229,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_500m_sens_contig_3636978,unclassified
OC1703_3000m_150m_sens_contig_2762290,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_50m_sens_contig_1751664,Candidatus Thermoplasmatota
OC1703_500m_150m_sens_contig_690432,Euryarchaeota
OC1703_4500m_3000m_sens_contig_2905923,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_1000m_sens_contig_4567127,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_500m_sens_contig_2328027,unclassified
OC1703_3000m_2000m_sens_contig_3183146,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_3000m_sens_contig_1843207,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_500m_sens_contig_270426,unclassified
OC1703_3000m_2000m_sens_contig_1340904,Pseudomonadota;unclassified
OC1703_3000m_150m_sens_contig_1936639,Euryarchaeota
OC1703_4000m_150m_sens_contig_225375,Candidatus Thermoplasmatota
OC1703_4500m_50m_sens_contig_3238469,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_50m_sens_contig_7169048,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_3000m_sens_contig_155464,Planctomycetota
OC1703_4000m_50m_sens_contig_3711850,Candidatus Thermoplasmatota
OC1703_4000m_2000m_sens_contig_1195274,Pseudomonadota;unclassified
OC1703_500m_500m_sens_contig_754432,Candidatus Thermoplasmatota
OC1703_3000m_150m_sens_contig_1212547,Myxococcota
OC1703_3500m_150m_sens_contig_4217345,Myxococcota
OC1703_4000m_500m_sens_contig_549032,Actinomycetota
OC1703_4000m_1000m_sens_contig_3306160,SAR324
OC1703_4500m_4000m_sens_contig_362233,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_500m_sens_contig_2871451,unclassified
OC1703_500m_50m_sens_contig_3278887,eukaryote
OC1703_4500m_50m_sens_contig_3550426,eukaryote
OC1703_500m_500m_sens_contig_3213125,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_500m_sens_contig_4369202,Pseudomonadota;unclassified
OC1703_4500m_150m_sens_contig_2908482,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_50m_sens_contig_6045224,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_2000m_sens_contig_686294,Gemmatimonadota
OC1703_3500m_3000m_sens_contig_2279169,Pseudomonadota;Gammaproteobacteria
OC1703_3500m_150m_sens_contig_5510411,Candidatus Thermoplasmatota
OC1703_4500m_500m_sens_contig_3936367,Actinomycetota
OC1703_3000m_500m_sens_contig_754671,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_50m_sens_contig_2892503,Cyanobacteriota
OC1703_4500m_3000m_sens_contig_81835,unclassified
OC1703_3000m_500m_sens_contig_530430,SAR324
OC1703_4500m_4000m_sens_contig_2534680,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_150m_sens_contig_4145158,Candidatus Thermoplasmatota
OC1703_4500m_1000m_sens_contig_1366771,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_2000m_sens_contig_2853150,Planctomycetota
OC1703_3500m_1000m_sens_contig_1311481,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_500m_sens_contig_1643603,Pseudomonadota;unclassified
OC1703_3000m_150m_sens_contig_31688,Candidatus Thermoplasmatota
OC1703_4500m_50m_sens_contig_2923547,SAR324
OC1703_500m_500m_sens_contig_1241706,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_2000m_sens_contig_1247606,SAR324
OC1703_4000m_500m_sens_contig_134387,Candidatus Thermoplasmatota
OC1703_4000m_150m_sens_contig_2329164,Candidatus Thermoplasmatota
OC1703_4500m_2000m_sens_contig_244325,unclassified
OC1703_3500m_150m_sens_contig_3148673,Pseudomonadota;unclassified
OC1703_500m_500m_sens_contig_350596,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_2000m_sens_contig_1782095,SAR324
OC1703_3000m_150m_sens_contig_5311548,Pseudomonadota;unclassified
OC1703_3500m_50m_sens_contig_1778760,Euryarchaeota
OC1703_4000m_500m_sens_contig_386896,Euryarchaeota
OC1703_3000m_2000m_sens_contig_691291,unclassified
OC1703_3500m_150m_sens_contig_1284840,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_2000m_sens_contig_4085906,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_1000m_sens_contig_2308275,Candidatus Thermoplasmatota
OC1703_4000m_1000m_sens_contig_1493578,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_2000m_sens_contig_681314,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_500m_sens_contig_1159006,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_3000m_sens_contig_806090,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_3000m_sens_contig_4099602,unclassified
OC1703_4000m_1000m_sens_contig_3607197,Candidatus Thermoplasmatota
OC1703_500m_50m_sens_contig_107993,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_4000m_sens_contig_1407293,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_150m_sens_contig_1986131,Candidatus Thermoplasmatota
OC1703_4500m_50m_sens_contig_3303493,Pseudomonadota;Gammaproteobacteria
OC1703_4000m_2000m_sens_contig_3517055,Pseudomonadota;Gammaproteobacteria
OC1703_3000m_500m_sens_contig_3194511,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_50m_sens_contig_860793,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_3000m_sens_contig_1884561,SAR324
OC1703_3000m_50m_sens_contig_3444759,Pseudomonadota;Alphaproteobacteria
OC1703_4000m_500m_sens_contig_752983,Actinomycetota
OC1703_4000m_3000m_sens_contig_2030823,Pseudomonadota;Alphaproteobacteria
OC1703_4500m_150m_sens_contig_132989,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_3000m_sens_contig_1554149,SAR324
OC1703_3500m_3000m_sens_contig_261395,Pseudomonadota;Alphaproteobacteria
OC1703_3000m_50m_sens_contig_1948739,Pseudomonadota;Alphaproteobacteria
OC1703_500m_500m_sens_contig_54300,Actinomycetota
OC1703_4500m_1000m_sens_contig_130586,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_150m_sens_contig_2999989,Cyanobacteriota
OC1703_500m_500m_sens_contig_638431,Candidatus Thermoplasmatota
OC1703_3500m_150m_sens_contig_2421435,Pseudomonadota;Gammaproteobacteria
OC1703_500m_50m_sens_contig_707893,Pseudomonadota;unclassified
OC1703_3000m_1000m_sens_contig_4569239,SAR324
OC1703_500m_500m_sens_contig_1440972,Pseudomonadota;Gammaproteobacteria
OC1703_4500m_150m_sens_contig_2931003,eukaryote
OC1703_4500m_1000m_sens_contig_3938328,Pseudomonadota;Alphaproteobacteria
OC1703_3500m_2000m_sens_contig_1683658,Candidatus Thermoplasmatota
OC1703_4500m_50m_sens_contig_2220733,Pseudomonadota;Alphaproteobacteria
OC1703_500m_50m_sens_contig_2791170,Pseudomonadota;unclassified
